ID,Min Level,Name,Slot,Weight,Combat Stats,Special Effects,Attributes,Magic Resistance,Health & Mana,Spells,Other Identifiers,Classes,Monster,Location
"00634","45","a shadow robes","about body","Wg10","AC-15","","","","Hp+20","","","100000000010001000","the shadowy elf","Tynstri"

"00635","45","a small sizzling box","held","Wg38","","","","","","","5xLightning Bolt","010111011100100011","Clara the Blue Dragoness","Ma Glob's Dancing Parlor"

"00636","45","a sparking lightning sword","wielded","Wg14","DD3d12 HR+2 DR+4","","","","","","ON","011000110001010100","the Lightning Ruler","Elemental Canyon"

"00637","45","a stone scimitar","wielded","Wg17","DD6d7 HR-2 DR+6","","","","","","","111000110011011101","a caryatid","Great Pyramid"

"00638","45","a stoney hide","on body","Wg125","AC-17","","","","Mv-90","","Dex-2 Con+2 ON","111111111111111111","the Earth Ruler","Elemental Canyon"

"00639","45","a troll club","wielded","Wg20","DD6d8 HR-2 DR+10","","","","","","","011100111011000101","Troll Guard","Troll Caves"

"00640","45","a Trollish Shield","as shield","Wg30","AC-15","","","","Mv-100","","AG","011100110010010100","Troll Guard","Troll Caves"

"00641","45","a trumpet","held","Wg17","","","","","","","2xPsyhic Scream","010000000000000000","?","?"

"00642","45","an icy girth","about waist","Wg9","AC-5","","","","","","SPh-2 SMe+4 ON","111111111111111111","the Water Ruler","Elemental Canyon"

"00643","45","gauntlets of ogre power","on arms","Wg5","AC-8 HR+1 DR+1","","","","","","","111000110011011101","the mountain giant commander","Gigantia"

"00644","45","miniature dragon","as light","Wg7","","","","","Hp+20","","AE","111111111111111111","Malaig's secret store (ground)","The Lost City of Delray"

"00645","45","the earth ring","on finger","Wg8","AC-5","","","","Hp+45","","SPo+2 Dex-1 Con+1","111111111111111111","the Earth Ruler","Elemental Canyon"

"00646","45","the wind boots","on feet","Wg5","DR-1","","","","Mv+180","","Dex+2 ON","111111111111111111","the Air Ruler","Elemental Canyon"

"00647","45","well-made wizards walking boots","on feet","Wg4","AC-10","","","","Hp+25 Mn+30","","","000001000000100010","the warrior wizard","Elysium Faire"

"00648","45","white linen loincloth","about waist","Wg5","AC-15","","","","","","Str+1 Con+2 AE","111111111111111111","the runner","Tynstri"

"00649","46","a blackened newspaper","wielded","Wg4","DD5d8 HR+4 DR+4","","","","","","","111111111111111111","the ghost of Rufus","Rage of the Gods"

"00650","46","a crimson mailshirt","on body","Wg20","AC-18 HR+1","","","","Hp+20 Mv+50","","AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00651","47","a pair of crimson gauntlets","on hands","Wg12","AC-7 HR+3 DR+3","","","","","","Str+2 AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00652","47","a pair of crimson gauntlets","on hands","Wg12","AC-9","","","","","","AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00653","48","a crimson backplate","about body","Wg25","AC-12","","","","Hp+20 Mv-40","","Dex-1 AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00654","48","a crimson backplate","about body","Wg25","AC-9","","","","","","AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00655","48","a quarterstaff","wielded","Wg12","DD3d14","","","","","","Int+2 Wis+3 AE","111111111111111111","Jaana the Druid","Ultima"

"00656","49","a pair of crimson legplates","on legs","Wg15","AC-9 DR+1","","","","Hp+20 Mv-10","","Dex-1 AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00657","49","a pair of crimson legplates","on legs","Wg15","AC-11","","","","","","AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00658","50","a black cape","around neck","Wg2","AC-12","","","","Mv+100","","Con+2 AG","111111111111111111","Count Vladamir","Undertemple"

"00659","50","a bloodstone medallion","around neck","Wg1","AC-10","","","","Hp+50 Mn+50","","AG","111111111111111111","Count Vladamir","Undertemple"

"00660","50","a circle of tiny flowers","on head","Wg1","AC-10","","","","Hp+25 Mn+75","","AE","010011001000100010","the dryad","Tynstri"

"00661","50","a crystal pendant","around neck","Wg5","AC-15","","","MR+5","","","","111111111111111111","Demona","Gragloy Castle"

"00662","50","a curved scimitar","wielded","Wg10","DD4d12 HR+3 DR+3","","","","","","","111001110111111111","The master Enchanter's chamber (a chest)","High Tower of Sorcerery"

"00663","50","a Deerskin Loincloth","about waist","Wg30","AC-17","","","","","","Str+2 Dex+2","111111111111111111","a Cannibal","Black Lagoon"

"00664","50","a diamond ring","on finger","Wg6","AC-6 HR+2 DR+2","","","","","","","111111111111111111","Tiamat","Draconia"

"00665","50","a drow noble's longsword","wielded","Wg10","DD4d12 HR+6 DR+6","","","","","","AG","111111111111111111","a drow noble","Shaalziran'dar"

"00666","50","a dwarven mithril plate","on body","Wg10","AC-22","","","","","","Str+3 Con+3","001000110001000100","The Tomb of the Dwarven king (ground)","Moria Mountains"

"00667","50","a dwarven two-handed mithril axe","wielded","Wg15","DD5d10 HR-3 DR+8","","","","","","","001000110001000100","The Tomb of the Dwarven king (ground)","Moria Mountains"

"00668","50","a golden rudder","wielded","Wg15","DD10d7 HR+5 DR+8","","","","","","","000000010000000000","the elven steward","Great Elven City of Illir"

"00669","50","a huge, wicked-looking scythe","wielded","Wg16","DD5d10 HR+4 DR+4","","","","","","AG","111000110011011101","a Death Slaad","Swamp"

"00670","50","a jeweled dagger","wielded","Wg5","DD5d7 HR+5 DR+3","","","","","","Dex+2 (BStab) AE","110001010110101011","the Tomb Guardian","Ancient Battlefield"

"00671","50","a lodge membership ring","on finger","Wg1","AC-12 DR+2","","","","","","SPh+10 Str+2 OE","111111111111111111","BOB","Ma Glob's Dancing Parlor"

"00672","50","a multicoloured shield","as shield","Wg16","AC-12","","","","","","SPh+5 SMe+5 SMa+5 SPo+5","111111111111111111","an Avatar Dragonlord","Storm Dragons Fortress"

"00673","50","a pair of crimson footplates","on feet","Wg16","AC-10 HR-1 DR+1","","","","Hp+10","","AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00674","50","a pair of crimson footplates","on feet","Wg16","AC-10","","","","","","AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00675","50","a plain black robe","about body","Wg4","AC-12 HR+2","","","","","","","111111111111111111","Tiamat","Draconia"

"00676","50","a piece of bone","held","Wg3","","","","","","","5xCharm Person","000111001101100010","the dracolich","Ancient Battlefield"

"00677","50","a piece of bone","held","Wg3","","","","","","","5xEarthquake","000111001101100010","the dracolich","Ancient Battlefield"

"00678","50","a piece of bone","held","Wg3","","","","","","","10xArea Strength","000111001101100010","the dracolich","Ancient Battlefield"

"00679","50","a piece of bone","held","Wg3","","","","","","","5xArmor","000111001101100010","the dracolich","Ancient Battlefield"

"00680","50","a piece of bone","held","Wg3","","","","","","","10xMagic Missile","000111001101100010","the dracolich","Ancient Battlefield"

"00681","50","a piece of bone","held","Wg3","","","","","","5xBlindness","","000111001101100010","the dracolich","Ancient Battlefield"

"00682","50","a ruby long sword","wielded","Wg8","DD4d12 HR+5 DR+5","","","","","","","111001110111111111","the Enchanter","High Tower of Sorcerery"

"00683","50","a sandy-colored ring","on finger","Wg5","AC-12","","","","Mn+75","","Int+2","111111111111111111","Through the Hole in the Sand (ground)","Great Pyramid"

"00684","50","a silver dagger","wielded","Wg5","DD5d7 HR+5 DR+5","","","","","","(BStab)","111011110111111111","The master Enchanter's chamber (a chest)","High Tower of Sorcerery"

"00685","50","a silver longsword","wielded","Wg10","DD6d5","","","","","","AE","001000111001000100","the elven guard","Great Elven City of Illir"

"00686","50","a small hot ball of fire","as light","Wg10","","","","","","","Arm+5 SMe+5","111111111111111111","a tomb thief","Great Pyramid"

"00687","50","a stone ring","on finger","Wg2","AC-10 HR+2 DR+1","","","","","","","111111011111111111","the stone giant commander","Gigantia"

"00688","50","a sumptuous black velvet cloak","about body","Wg15","AC-12","Invisibility","","","Hp+40","","+Detect AE","111111111111111111","a Dragonlady","Storm Dragons Fortress"

"00689","50","a torn cape","about body","Wg12","AC-13","","","","Mn+30","","+Hide AG","111111111111111111","the vampire","Ancient Battlefield"

"00690","50","a very pointy dart","held","Wg2","DD6d6 HR+4 DR+6","","","","Mv-40","","(flaming) Dex+2","010000010010001000","a skilled dart player","Ma Glob's Dancing Parlor"

"00691","50","a wizardly tunic","on body","Wg1","AC-20","","","","Mn+50","","Int+2 Wis+2","000001000000100010","the warrior wizard","Elysium Faire"

"00692","50","an ancient elven ring","on finger","Wg1","AC-15","","","","Hp+50","","Wis+1","111111111111111111","the ancient elf","Tynstri"

"00693","50","an elven healer's pouch","about waist","Wg5","","","","","","","Cap+165 Arm-10","001111011011010001","Brother Russ","Tynstri"

"00694","50","Chainmail of the Eternal One","on body","Wg75","AC-16","","","","Hp+45 Mn+45","","AE","001110101001010100","the Tomb Guardian","Ancient Battlefield"

"00695","50","Egainon's Crown of compassion","on head","Wg15","AC-11","","","","Hp+50 Mn+50","","Cha+2 AE","011010101001010000","King El'Egainon","Ancient Battlefield"

"00696","50","gloves of the titans","on hands","Wg5","AC-8 HR+2 DR+2","","","","","","","111111111111111111","the Tomb Guardian","Ancient Battlefield"

"00697","50","Halberd of a Battlerager","wielded","Wg15","DD4d11 HR+10 DR+13","","","","","","(2Hand)","001000100000010100","the Tomb Guardian","Ancient Battlefield"

"00698","50","Heart of the brave","around neck","Wg6","AC-15","","","","Mn+35","","Cha+2","111111111111111111","the Tomb Guardian","Ancient Battlefield"

"00699","50","Hulio's fan-club pin","around neck","Wg1","AC-12 HR+2","","","","","","Age-5 Int-2 Dex+2","111111111111111111","a Hulio wannabe","Ma Glob's Dancing Parlor"

"00700","50","north star shield","as shield","Wg1","AC-10","","","","Mn+25 Mv+25","","","001100110001010110","Atrolicus master giant","Gigantia"

"00701","50","the Banner of the Winds","as light","Wg7","","","","","Hp+20 Mn+20","","","011000110001000100","the Tomb Guardian","Ancient Battlefield"

"00702","50","the Blade of light","wielded","Wg8","DD1d3 HR+5 DR+1","","","","","","(bless) (flaming) OG","001000100001010100","the Tomb Guardian","Ancient Battlefield"

"00703","50","the Blade of night","wielded","Wg8","DD1d3 HR+5 DR+1","","","","","","(bless) (flaming) OG","001000100001010100","the Tomb Guardian","Ancient Battlefield"

"00704","50","the Crown of roses","on head","Wg7","AC-11","","","","Mn+60","","Cha+3 AE","010110100001010000","the Tomb Guardian","Ancient Battlefield"

"00705","50","the lamp","held","Wg5","","","","","","","6xArea Heal","111111111111111111","the djinn","Great Pyramid"

"00706","50","the Phantom mirror","as shield","Wg16","AC-8 DR+1","","","","Mn+45","","","001111101101110111","the Tomb Guardian","Ancient Battlefield"

"00707","50","the Staff of Paya","held","Wg10","","","","","","","Wis+4 3xArea Sense Life","111111111111111111","Paya","Village of Miqi'erke"

"00708","50","Wardancer's blade","wielded","Wg8","DD4d12 HR+8 DR+3","","","","","","Dex+3 AE","011000010001000100","the Tomb Guardian","Ancient Battlefield"

"00709","50","wizard sleeves","on arms","Wg1","AC-10","","","","Mn+35","","","000001000000100010","the deft magician","Elysium Faire"

"00710","51","a crimson helmet","on head","Wg20","AC-11 HR-1 DR+1","","","","Hp+50","","AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00711","51","a crimson helmet","on head","Wg20","AC-12","","","","","","AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00712","52","a girdle of storm giant strength","about waist","Wg10","AC-15","","","","Hp+30","","Str+4","111111111111111111","the storm giant commander","Gigantia"

"00713","52","a hammer","wielded","Wg10","DD3d14","","","","","","","111111111111111111","the tinker","Ultima"

"00714","52","odd looking spear","wielded","Wg10","DD4d7","","","","","","","111111111111111111","a Deep One","Black Lagoon"

"00715","52","Signet ring of the Black Altar","on finger","Wg2","AC-10 HR+1","","","","Hp+10 Mn+10","","OE","001000100000000100","the Deathknight","Ancient Battlefield"

"00716","52","the war banner of the Crimson Fists","held","Wg40","HR+8","","","","Mv-30","","Cha+4 5xHeal AE","001000100001000000","Knight Captain Sir Stephen","Barrow Citadel of the Crimson Fists"

"00717","53","a pair of crimson armplates","on arms","Wg21","AC-9 HR+1 DR+2","","","","","","Str+4 AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00718","53","a pair of crimson armplates","on arms","Wg21","AC-10","","","","","","AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00719","54","a Crimson Fist pendant","around neck","Wg3","AC-12","","","MR+5","Hp+20","","AE","001000100001000000","Knight Captain Sir Stephen","Barrow Citadel of the Crimson Fists"

"00720","54","Deceiver's helm","on head","Wg18","AC-12 HR+1","","","","Hp+15","","OE","001000100000000100","the Deathknight","Ancient Battlefield"

"00721","55","a hairy chest","on body","Wg35","AC-3","","","","Hp+30","","Age+10 Cha+3","010001000000000000","a Hulio wannabe","Ma Glob's Dancing Parlor"

"00722","55","a red belt","about waist","Wg10","AC-18","","","","","","SPh+5","100000011000011000","a Monk","Japan"

"00723","55","a red embroidered cape","around neck","Wg18","AC-10","","","","Hp+25 Mn+25","","Cha+1","111111111111111111","the bard","Ancient Battlefield"

"00724","55","a Tetsubo","wielded","Wg19","DD6d7 HR+7 DR+7","","","","","","","111100110011011101","the Shikome","Japan"

"00725","55","a very dirty towel","held","Wg21","","","","","","","3xColor Spray 1xPoison","010111011100100011","a dirty towel","Ma Glob's Dancing Parlor"

"00726","55","Breastplate of atrocities","on body","Wg20","AC-19 HR+1 DR+1","","","","Hp+40","","OE","001000100000000100","Lord Gaheen","Ancient Battlefield"

"00727","55","robes of stars","about body","Wg5","AC-12 HR+1 DR+1","","","","","","","111111111111111111","Pool Cavern (treasure chest)","Gigantia"

"00728","55","sword of the planes","wielded","Wg8","DD4d13 HR+6 DR+6","","","","","","","001000100000000100","the cloud giant commander","Gigantia"

"00729","55","the evil grin of BOB","on head","Wg1","AC-12 DR+2","","","","","","Age+10 Int+2 Cha-4 OE","110011111111111111","BOB","Ma Glob's Dancing Parlor"

"00730","55","the Primarch's Signet Ring","on finger","Wg1","AC-10 HR+1 DR+1","","","","Hp+15","","AE","001000100001000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00731","56","a pair of spiked armplates","on arms","Wg12","AC-10 HR+2","","","","","","OE","001000100000010100","Sir Wyneh","Ancient Battlefield"

"00732","56","the Crimson Fist","wielded","Wg16","DD8d6 HR+6 DR+7","","","","","","Str-1 AE","001000100000000000","Primarch Morgan","Barrow Citadel of the Crimson Fists"

"00733","56","the Rod of Ruling","held","Wg4","","","","","","","1xCharm Person AE","010111010101100011","the Mayor","Dwarfen Undermountain Harbour"

"00734","57","a Chaplain's War Hammer","wielded","Wg8","DD5d9 HR+6 DR+7","","","","","","AE","001000100001000000","the Crimson Fist Chaplain","Barrow Citadel of the Crimson Fists"

"00735","57","a pair of night black steel greaves","on legs","Wg14","AC-10 HR+1","","","","Hp+15","","OE","001000100000000100","Sir Wyneh","Ancient Battlefield"

"00736","57","a sword","wielded","Wg16","DD3d15 HR+2 DR+4","","","","","","AE","111000110011011101","Geoffrey the Fighter","Ultima"

"00737","57","Lucifer's ring of treason","on finger","Wg3","AC-12","","","","","","+Invisibility +Sneak +Hide AG","100010011010011000","Lucifer the fallen angel","Heaven"

"00738","57","the ripper claws","wielded","Wg8","DD4d12 HR+6 DR+5","","","","","","AG","110001011110101011","Lord Xamon","Werehome"

"00739","58","footplates of the Nightwanderer","on feet","Wg14","AC-10 DR+1","","","","Hp+15","","OE","001000100000000100","Lord Gaheen","Ancient Battlefield"

"00740","59","dark gauntlets","on hands","Wg12","AC-8 DR+4","","","","Hp+15","","OE","001000100000000100","Lord Gaheen","Ancient Battlefield"

"00741","59","graceful golden robes","about body","Wg3","AC-10","","","","Mn+100","","Int+1 AE","000011000000100000","the dryad","Tynstri"

"00742","60","a beautiful diamond necklace","around neck","Wg3","AC-12 HR+1 DR+2","","","","Hp+40","","Cha+3","111111111111111111","Property of King Azoun IV (Crates and boxes)","Pirates of Silver Raven"

"00743","60","a bluring gem","held","Wg6","","","","","","","6xArea Phase Blur","010111001100100010","The spellbinder's cache (a silver chased cabinet)","High Tower of Sorcerery"

"00744","60","a clean white toga with a purple stripe","about body","Wg1","AC-10","","","","","+Regeneration","","111111111111111111","the Consul","Rome"

"00745","60","a crystal ball","held","Wg5","","","","","","","5xPhase Blur","111111111111111111","the Lich","Undertemple"

"00746","60","a crystal headband","on head","Wg1","AC-12","","","","Mn+100","","","111111111111111111","the Lich","Undertemple"

"00747","60","a crystal quarterstaff","wielded","Wg10","DD6d9 HR+4 DR+6","","","","","","","111111111111111111","the Lich","Undertemple"

"00748","60","a deeply engraved greatsword","wielded","Wg32","DD2d1 HR+2 DR+40","","","","","","(2Hand) AE","001000110001000100","Knight Lieutenant Sir Gravin","Barrow Citadel of the Crimson Fists"

"00749","60","a dragon-tooth bracer","around wrist","Wg3","AC-10 HR+1 DR+3","","","","Hp-50","","","111001110111111111","the elder gargoyle","Gragloy Castle"

"00750","60","a gleaming sword","wielded","Wg12","DD6d9 HR+5 DR+5","","","","","","AE","001000101001010100","the King's Champion","Storm Dragons Fortress"

"00751","60","a golden locket","around neck","Wg6","AC-15","","","","","","Cha+2","111111111111111111","Yuraq","Village of Miqi'erke"

"00752","60","a heavy fur coat","about body","Wg22","AC-10","","","","Hp+20","","SPh-2 SMe+4","111111111111111111","Fritz (shop)","Dwarfen Undermountain Harbour"

"00753","60","a kings new scepter","as light","Wg3","DR+1","","","","Hp+20","","Str+4 Cha+2","111111111111111111","Property of King Azoun IV (Crates and boxes)","Pirates of Silver Raven"

"00754","60","a pair of human wimpy boots","on feet","Wg0","AC-7","","","","Hp-25","","Dex+4 +Sneak","110111011110111011","a terrified prisoner","Dwarfen Undermountain Harbour"

"00755","60","a pair of shoulder pads","about body","Wg12","AC-12","","","","","","Str+2 Dex+2 Con+2","111000110011011101","?","?"

"00756","60","a pure white robe","about body","Wg20","AC-10","","","","Hp+25 Mn+25","","Age+100 OG","000010001001000000","the high priest","Ancient Battlefield"

"00757","60","a red wand","held","Wg10","","","","","","","10xMaelstrom","010111001100100010","The spellbinder's cache (a silver chased cabinet)","High Tower of Sorcerery"

"00758","60","a runed chisel","wielded","Wg8","DD4d10 HR+5 DR+5","","","","","","(BStab)","111001110111111111","the golem maker","High Tower of Sorcerery"

"00759","60","a shadow","on body","Wg70","AC-20","","","","","","","111111111111111111","Oqe","Village of Miqi'erke"

"00760","60","a silvery chainmail","on body","Wg75","AC-25","","","","","","AE","001000101001010100","the King's Champion","Storm Dragons Fortress"

"00761","60","a small wedding ring","on finger","Wg2","AC-10 HR+2","","","","Mn+40","","+Light","011111111111111111","Peter, the Captain of the Royal guard","King Welmar's Castle"

"00762","60","a soaking wet evening dress","on body","Wg17","","","","","Mv-100","","Arm-90 SMa+22 Dex-2 OE","110111011110101011","Ma Glob","Ma Glob's Dancing Parlor"

"00763","60","a stone belt","about waist","Wg4","AC-10","","","","Hp+50","","","111111111111111111","the golem maker","High Tower of Sorcerery"

"00764","60","a sturdy oaken staff","wielded","Wg15","DD7d8 HR+4 DR+10","","","","Hp+50 Mn+50","","","000010000000000000","the ancient elf","Tynstri"

"00765","60","a tonfa","wielded","Wg14","DD6d4 HR+3 DR+3","","","","","","Arm-10","000000001000000000","the monk","Ancient Battlefield"

"00766","60","an old ring","on finger","Wg1","AC-15","","","","Mn+100","","","010111001101110011","Behind the Cabinet (a jar)","Moria Mountains"

"00767","60","boots of the north","on feet","Wg4","AC-10 HR+2 DR+1","","","","","","SMe+10","111111111111111111","the frost giant commander","Gigantia"

"00768","60","diligaf's cane","wielded","Wg10","DD3d5","","","","Mv+100","","Dex+8","111111111111111111","the visiting mage","Psionicist School"

"00769","60","Merlins sword","wielded","Wg8","DD6d7","","","","Mn+50","","","000001000000100010","the warrior wizard","Elysium Faire"

"00770","60","Reaper of the night","wielded","Wg15","DD4d10 HR+6 DR+3","","","","Mn+10","","(evil) OE","001000100000000100","Lord Gaheen","Ancient Battlefield"

"00771","60","shiny armour","on body","Wg120","AC-30","","","MR+12","Mv-60","","","000000000001000000","Paladin","Ultima"

"00772","60","silk royal pants","on legs","Wg2","","","","","Mv+100","","SPh+5 Dex+4 Cha+1","111111111111111111","Property of King Azoun IV (Crates and boxes)","Pirates of Silver Raven"

"00773","60","the Ancient Vessel of Aquarius","held","Wg12","","","","","","","Wis+2 10xArea Mystic Shield AE","111111111111111111","Aquarius","Galaxy"

"00774","60","the boots of stealth","on feet","Wg5","AC-6","","","","","","+Sneak","111111111111111111","Phuyu","Village of Miqi'erke"

"00775","60","the claws of power","on hands","Wg5","AC-5 HR+2 DR+5","","","","","","","111111111111111111","Rey","Village of Miqi'erke"

"00776","60","the Crystal Bracelet of Virgo","around wrist","Wg4","AC-10","","","","Mn+50","","Cha+2 AE","111111111111111111","Virgo","Galaxy"

"00777","60","the dark of night","about body","Wg10","AC-15","","","","","","","111111111111111111","Mikhu","Village of Miqi'erke"

"00778","60","the Hammer of the Illuminator","wielded","Wg15","DD6d8 HR+7 DR+6","","","","","","2 AE","001110100001010100","the Tomb Guardian","Ancient Battlefield"

"00779","60","the holy avenger","wielded","Wg10","DD5d10 HR+10 DR+5","","","","","","AE","000000000001000000","Paladin","Ultima"

"00780","60","the orb of Galadriel","as light","Wg2","","","","","","","Arm-10 (NoInf) AE","111111111111111111","Queen Galadriel","Great Elven City of Illir"

"00781","60","tiger-striped leggings","on legs","Wg15","AC-7","","","","Mv+25","","","111111111111111111","Tigri","Village of Miqi'erke"

"00782","64","the Amulet of Love","around neck","Wg1","AC-10","","","MR+10","","","SPo+10 AE","111111111111111111","the Lady of Empath Abbey","Ultima"

"00783","65","a black robe","on body","Wg8","AC-30","","","","","","OE","010011001010110010","a black robed apprentice","High Tower of Sorcerery"

"00784","65","a bracer of defense","around wrist","Wg3","AC-12 HR+1 DR+1","","","","","","","111111111111111111","the cloud giant commander","Gigantia"

"00785","65","a cloak of midnight","about body","Wg20","AC-15","","","","Hp+50","","AG","111111111111111111","Mercurien","Shaalziran'dar"

"00786","65","a glinting silver bracelet","around wrist","Wg5","AC-10 HR+2 DR+1","","","","","","","111111111111111111","the master's apprentice","High Tower of Sorcerery"

"00787","65","a grey robe","on body","Wg8","AC-30","","","","","","ON","010011001010110010","the master of Neutrality","High Tower of Sorcerery"

"00788","65","a ninja mask","on head","Wg2","AC-12","","","MR+15","","","Dex+2 AG","100000011010011000","the Ninja","Japan"

"00789","65","a pair of darksteel vambraces","on arms","Wg10","AC-12 HR+1 DR+1","","","","","","AG","011100111010110101","Balazar","Shaalziran'dar"

"00790","65","a pair of drow steel-toed boots","on feet","Wg15","AC-10 HR+2 DR+1","","","","Mv+100","","AG","011100111010110101","Arziana","Shaalziran'dar"

"00791","65","a spiked collar","around neck","Wg9","DR+5","","","","","","","111111111111111111","a calico cat","High Tower of Sorcerery"

"00792","65","a suit of darksteel chainmail","on body","Wg45","AC-30","","","","","","AG","011100111010110101","Tashken","Shaalziran'dar"

"00793","65","a white gold bracelet","around wrist","Wg5","AC-10 HR+3","","","","","","","111111111111111111","a white robed apprentice","High Tower of Sorcerery"

"00794","65","an onyx bracelet","around wrist","Wg6","AC-10 DR+3","","","","","","","111111111111111111","a black robed apprentice","High Tower of Sorcerery"

"00795","65","the Golden Fleece","around neck","Wg15","AC-12","","","","Hp+60","","AE","111111111111111111","Aries","Galaxy"

"00796","65","the Horns of Capricorn","on hands","Wg6","AC-10 HR+3 DR+4","","","","","","AE","111111111111111111","Capricorn","Galaxy"

"00797","65","the Salamander's leggings","on legs","Wg20","AC-10","","","","Mv-50","","SPh+10","111111111111111111","the Salamander","Storm Dragons Fortress"

"00798","65","the Shell of Cancer","on body","Wg75","AC-30","","","","","","AE","111111111111111111","Cancer","Galaxy"

"00799","65","the whip of a boatloader","wielded","Wg6","DD1d40 HR+14 DR-2","","","","","","OE","111111111111111111","a very Evil Drow","Dwarfen Undermountain Harbour"

"00800","67","a rusty shield","as shield","Wg22","AC-10 HR+3 DR+3","","","","","","OE","111111111111111111","the skeleton","Ultima"

"00801","67","a rusty sword","wielded","Wg16","DD3d18","","","","","","OE","111000010010010100","the skeleton","Ultima"

"00802","67","Orion's Hunting Belt","about waist","Wg7","AC-10 HR+2","","","","","","Con+2 AE","111111111111111111","Orion the Hunter","Galaxy"

"00803","68","a gold wedding ring","on finger","Wg1","AC-10 HR+3 DR+3","","","","","","","111111111111111111","the baby-faced warrior","Elysium Faire"

"00804","68","a Ninja suit","about body","Wg15","AC-17","","","","","","AG","100000000010001000","the Ninja","Japan"

"00805","68","a pair of tabi boots","on feet","Wg20","AC-10 HR+2","","","","Mv+80","","Dex+2 AG","111000011010011101","the Ninja","Japan"

"00806","68","the Sting of Scorpio","wielded","Wg9","DD6d7 HR+7 DR+7","","","","","","(BStab) AE","111111111111111111","Scorpio","Galaxy"

"00807","68","the Tail of Pisces","on legs","Wg10","AC-10 HR+1 DR+1","","","","","","AE","111111111111111111","Pisces the mermaid","Galaxy"

"00808","69","Gauntlets of Necromancy","on hands","Wg8","AC-11 HR+3 DR+3","","","","Hp+1 Mn+1","","(NoRent) OE","000001000000100010","the Lord of Necromancy","Ancient Battlefield"

"00809","70","a black opal necklace","around neck","Wg10","AC-13 HR+2","","","","Mn+80","","AG","111111111111111111","Mercurien","Shaalziran'dar"

"00810","70","a black pearl medallion","around neck","Wg10","AC-13 HR+1 DR+1","","","","Hp+20","","AG","111111111111111111","Arziana","Shaalziran'dar"

"00811","70","a Boatguard spetum","wielded","Wg17","DD12d4 HR+8 DR+19","","","","","","(2Hand)","010000011000010100","a boat guard","Dwarfen Undermountain Harbour"

"00812","70","a crooked pirate's dagger","wielded","Wg15","DD4d9 HR+3 DR+4","","","","","","AG","111010011010011011","the On sails pirate","Pirates of Silver Raven"

"00813","70","a fire opal ring","on finger","Wg1","AC-15 HR+2","","","","Mn+80","","SPh+10 AG","111111111111111111","the firedragon","Tynstri"

"00814","70","a golden wolfshead sceptre","held","Wg4","","","","","","","5xLightning Bolt AG","011110011110101011","the Wolf Shaman","Werehome"

"00815","70","a guard's chainmail hauberk","on body","Wg80","AC-25","","","","","","","111111111111111111","Peter, the Captain of the Royal guard","King Welmar's Castle"

"00816","70","a moon ring","on finger","Wg3","AC-13","","","","Hp+50 Mn+50","","AG","010111001101100011","the High Seat","Werehome"

"00817","70","a pair of studded leather gloves","on hands","Wg6","AC-15 HR+3 DR+3","","","","","","AG","111111111111111111","Denzar","Shaalziran'dar"

"00818","70","a pair of troll-hide greaves","on legs","Wg10","AC-10 DR+1","","","","Hp+30","","AG","111111111111111111","Balazar","Shaalziran'dar"

"00819","70","a pirate's hook","wielded","Wg10","DD6d6 HR+6 DR+6","","","","","","(evil) Cha-3 AG","111010011010011011","a Peg-legged pirate","Pirates of Silver Raven"

"00820","70","a priest's robes","on body","Wg10","AC-33","","","MR+5","Hp+50","","AG","000011000000000010","the High Priest of the wereboars","Werehome"

"00821","70","a skull of a beast","on head","Wg20","AC-14","","","","Hp+30","","Str+5","100011001110111111","a Chained beast","Pirates of Silver Raven"

"00822","70","a vorpal blade","wielded","Wg8","DD7d6 HR+7 DR+8","","","","","","(bless) (BStab) AE","111000000010001000","a ghostly assassin","Rage of the Gods"

